1|000001|20200316145833|4|
1|000002|20200316145833|4|
1|000003|20200316145833|4|
1|000004|20200316145833|4|
1|000005|20200316145833|4|
1|000006|20200316145833|4|
1|000007|20200316145833|4|
1|000008|20200316145833|4|
1|000009|20200316145833|4|
1|000010|20200316145833|4|
1|000011|20200316145833|4|
1|000012|20200316145833|4|
1|000013|20200316145833|4|
1|000014|20200316145833|4|


